,Text,User,Date,Favs,Retweets,Replies
2193,"United in our fight against COVID-19, we launched a landmark Quad partnership to ensure accessibility of safe COVID-19 vaccines. India’s formidable vaccine production capacity will be expanded with support from Japan, US &amp; Australia to assist countries in the Indo-Pacific region.",narendramodi,2021-03-12 16:48:57+00:00,16600,3050,278
2194,"Had fruitful discussions with @POTUS @JoeBiden, PM @ScottMorrisonMP and PM @sugawitter at the 1st Quad Summit. 

Reiterated India’s commitment to a free, open and inclusive Indo-Pacific in line with our vision of SAGAR - Security and Growth for All in the Region.",narendramodi,2021-03-12 16:48:56+00:00,36069,5924,755
2195,"This is the right time to think about Ayurveda and Aahaar- foods that are healthy and further wellness. 

One such effort was made at the UN a few days ago... https://t.co/CfQQSOGcW9",narendramodi,2021-03-12 16:42:45+00:00,16944,3695,561
2196,"Ayurveda products, our traditional medicines, spices and food items are gaining global popularity. https://t.co/aOPAzYN9u6",narendramodi,2021-03-12 16:41:58+00:00,13917,3410,405
2197,India is the ideal place for wellness tourism and at the root of wellness tourism is Ayurveda and traditional medicines. https://t.co/RzVnn7HQdO,narendramodi,2021-03-12 16:40:30+00:00,13122,3109,330
2198,Speaking at the Global Ayurveda Festival. https://t.co/aZzSSHvTEz,narendramodi,2021-03-12 15:21:36+00:00,20108,4398,530
2199,Speaking at the First Quad Leaders’ Virtual Summit. https://t.co/Ypom6buHxS,narendramodi,2021-03-12 13:38:49+00:00,24956,5727,721
2200,"On his birth anniversary, I pay my respects to Ayya Vaikunda Swamikal, a great thinker and social reformer of the 19th century. His teachings helped society overcome social barriers and united people. His emphasis on equality continues to inspire us.",narendramodi,2021-03-12 13:21:09+00:00,22384,3341,374
2201,"This evening, will be taking part in the First Quad Leaders’ Virtual Summit with @POTUS @JoeBiden, PM @ScottMorrisonMP and PM @sugawitter. The Summit will provide an opportunity to discuss a wide range of regional and global issues of shared interest.",narendramodi,2021-03-12 11:49:00+00:00,29386,4674,520
2202,"At around 8:45 PM this evening, will address the Global Ayurveda Festival. This Festival is a commendable effort to further popularise Ayurveda and traditional forms of medicine.",narendramodi,2021-03-12 11:10:12+00:00,32476,5073,538
2203,"130 करोड़ देशवासी आजादी के इस अमृत महोत्सव से जब जुड़ेंगे, लाखों स्वाधीनता सेनानियों से प्रेरणा लेंगे, तो भारत बड़े से बड़े लक्ष्यों को पूरा करके रहेगा।
अगर देश और समाज के लिए हर हिंदुस्तानी एक कदम चलता है, तो देश 130 करोड़ कदम आगे बढ़ जाता है।
#AmritMahotsav https://t.co/jZbhEa1FtU",narendramodi,2021-03-12 11:07:48+00:00,11983,3141,564
2204,"आज भारत के पास वैक्सीन का सामर्थ्य है, तो वसुधैव कुटुंबकम के भाव से हम सबके दुख दूर करने में काम आ रहे हैं।

यही भारत के आदर्श हैं, यही भारत का शाश्वत दर्शन है, यही आत्मनिर्भर भारत का भी तत्वज्ञान है। #AmritMahotsav https://t.co/jqOFJkcUyD",narendramodi,2021-03-12 11:06:30+00:00,10246,2898,293
2205,"मां भारती के वीर सपूतों का इतिहास देश के कोने-कोने में, गांव-गांव में है। इतिहास के इस गौरव को सहेजने के लिए देश पिछले छह सालों से सजग प्रयास कर रहा है। #AmritMahotsav https://t.co/yvQQZDXOuw",narendramodi,2021-03-12 11:05:59+00:00,9235,2677,216
2206,"आजादी के असंख्य आंदोलनों में ऐसे कितने ही सेनानी, संत आत्माएं, वीर बलिदानी हैं, जिनकी एक-एक गाथा अपने आप में इतिहास का स्वर्णिम अध्याय है।

हमें इन महानायकों, महानायिकाओं का जीवन-इतिहास भी देश के सामने पहुंचाना है। #AmritMahotsav https://t.co/9qZ4q81HxX",narendramodi,2021-03-12 11:05:37+00:00,10988,2994,404
2207,"अमृत महोत्सव का शुभारंभ दांडी यात्रा के दिन हुआ है। यह अद्भुत संयोग है कि दांडी यात्रा का प्रभाव और संदेश भी वैसा ही है, जो आज देश अमृत महोत्सव के माध्यम से लेकर आगे बढ़ रहा है। #AmritMahotsav https://t.co/H1ci7aHfQY",narendramodi,2021-03-12 11:05:14+00:00,11780,2948,258
2208,"हमारे वेदों का वाक्य है- मृत्योः मुक्षीय मामृतात्।

अर्थात, हम दुःख, कष्ट, क्लेश और विनाश से निकलकर अमृत की तरफ बढ़ें, अमरता की ओर बढ़ें।

यही संकल्प आजादी के अमृत महोत्सव का भी है। #AmritMahotsav https://t.co/GIZGqY9GQ8",narendramodi,2021-03-12 11:04:42+00:00,9462,2876,259
2209,Addressing the programme to mark the start of Azadi Ka #AmritMahotsav related activities. https://t.co/Gzci5i488U,narendramodi,2021-03-12 06:32:37+00:00,25179,5609,1002
2210,"Buy any local product and post a picture on social media using  #VocalForLocal. 

A Charkha will be installed near Magan Niwas at Sabarmati Ashram. It will rotate full circle with each Tweet related to Aatmanirbharta. 

This shall also become a catalyst for a people’s movement.",narendramodi,2021-03-12 04:07:06+00:00,14963,3585,369
2211,"Today’s #AmritMahotsav programme begins from Sabarmati Ashram, from where the Dandi March began. The March had a key role in furthering a spirit of pride and Aatmanirbharta among India’s people. Going #VocalForLocal is a wonderful tribute to Bapu and our great freedom fighters.",narendramodi,2021-03-12 04:06:24+00:00,26134,4999,670
2212,"A Padyatra would be flagged-off from Sabarmati Ashram, which would cover the journey from Ahmedabad to Dandi. People from all sections of society will take part in the Padyatra.",narendramodi,2021-03-11 16:14:07+00:00,15585,2733,290
2213,"12th March is a special day in India’s glorious history. On that day in 1930, the iconic Dandi March led by Mahatma Gandhi began. Tomorrow, from Sabarmati Ashram we will commence Azadi Ka Amrut Mahotsav, to mark 75 years since Independence. https://t.co/8E4TUHaxlo",narendramodi,2021-03-11 16:14:06+00:00,30414,4843,683
2214,Rajyogini Dadi Hriday Mohini Ji will be remembered for her numerous efforts to alleviate human suffering and further societal empowerment. She played a pivotal role in spreading the positive message of the Brahma Kumaris family globally. Anguished by her passing away. Om Shanti. https://t.co/Gbd5w2Gncz,narendramodi,2021-03-11 13:04:16+00:00,33763,4727,896
2215,Happy to share that my mother has taken the first dose of the COVID-19 vaccine today. I urge everyone to help and motivate people around you who are eligible to take the vaccine.,narendramodi,2021-03-11 08:25:21+00:00,123633,15771,2631
2216,Launching e-Book version of Swami Chidbhavananda Ji’s Bhagavad Gita. https://t.co/i17zc4kz2E,narendramodi,2021-03-11 04:49:45+00:00,39535,7127,1006
2217,Best wishes to Punjab CM Captain Amarinder Singh Ji on his birthday. Praying for his long and healthy life. @capt_amarinder,narendramodi,2021-03-11 02:30:54+00:00,34241,3074,527
2218,"देशवासियों को महाशिवरात्रि के पावन अवसर पर ढेरों शुभकामनाएं। हर-हर महादेव!

Greetings on the special occasion of Mahashivratri. Har Har Mahadev!",narendramodi,2021-03-11 02:30:20+00:00,143102,21235,8526
2219,"At around 10:15 AM tomorrow, 11th March, will launch the e-Book version of Swami Chidbhavananda Ji’s Bhagavad Gita. Swami Chidbhavananda Ji has made long lasting contributions towards popularising Indian culture and spirituality. https://t.co/RhuYFTsWxe",narendramodi,2021-03-10 14:19:25+00:00,23380,4024,609
2220,"Remarkable progress to ensure water to every household. 

We aim to build on these gains and work even faster to fulfil the dream of #HarGharJal. 

The success of the Jal Jeevan Mission will benefit all sections of society. https://t.co/0a5kT2HldM",narendramodi,2021-03-10 14:18:06+00:00,12894,2776,352
2221,"Herath Mubarak!

I pray that this auspicious occasion furthers happiness and well-being all across. May everyone’s aspirations be fulfilled in the times to come.",narendramodi,2021-03-10 11:35:53+00:00,38915,4602,851
2222,Congratulations to Shri @TIRATHSRAWAT on taking oath as the Chief Minister of Uttarakhand. He brings with him vast administrative and organisational experience. I am confident under his leadership the state will continue to scale new heights of progress.,narendramodi,2021-03-10 10:41:00+00:00,39215,5474,998
2223,"On their Raising Day, greetings to the courageous @CISFHQrs personnel and their families. Their role in furthering national safety and progress is deeply valued. In 2019, I had attended the Raising Day celebrations of CISF. Here is what I had spoken then. https://t.co/655hqumYN1",narendramodi,2021-03-10 02:58:10+00:00,17851,3362,533
2224,बहुत बढ़िया! https://t.co/55ViOzefjQ,narendramodi,2021-03-09 18:32:14+00:00,125814,23911,5384
2225,"Maitri Setu is yet another landmark project that will improve the friendship between India and Bangladesh. Sectors like trade, tourism and port-led development will benefit due to Maitri Setu. https://t.co/AfCcVpCuVF",narendramodi,2021-03-09 16:46:30+00:00,15096,3291,467
2226,"हमने जितनी ज्यादा प्रगति की, उतना ही मानव मात्र की प्रगति के लिए और प्रयास किया।

हमारे यही संस्कार, हमारा यही इतिहास आज ‘आत्मनिर्भर भारत’ के संकल्प के रूप में एक बार फिर जाग्रत हो रहा है।

आज एक बार फिर भारत अपने सामर्थ्य को संवार रहा है ताकि पूरे विश्व की प्रगति को गति दे सके। https://t.co/vOw0BwGeGo",narendramodi,2021-03-09 15:22:57+00:00,11492,3109,522
2227,"कोरोना जैसी महामारी में भारत ने खुद को भी संभाला और विश्व की भी सेवा की। इसके लिए भारत जो भी कर सकता है, उससे पीछे नहीं रहा है। 

जब विश्व के नेता इसे भारत द्वारा की गई सहायता बताते हैं, मुझे धन्यवाद देते हैं, तो मैं कहता हूं कि ये सहायता नहीं, भारत के संस्कार हैं। https://t.co/nEMXGp19zz",narendramodi,2021-03-09 15:22:43+00:00,14240,3629,402
2228,"श्रीमद्भगवद्गीता हमें मार्ग दिखाती है, हम पर कोई आदेश नहीं थोपती।

श्रीमद्भगवद्गीता के कर्मयोग को अपना मंत्र बनाकर देश आज गांव-गरीब, किसान-मजदूर, दलित-पिछड़े, समाज के हर वंचित व्यक्ति की सेवा कर उनका जीवन बदलने के लिए प्रयास कर रहा है। https://t.co/r6an3nZZlK",narendramodi,2021-03-09 15:22:19+00:00,15014,4140,451
2229,"आज जब देश आजादी के 75 साल मनाने जा रहा है, तो हम सबको श्रीमद्भगवद्गीता के इस पक्ष को सामने रखने का प्रयास करना चाहिए कि कैसे इसने हमारी आजादी की लड़ाई को ऊर्जा दी, कैसे हमारे स्वाधीनता सेनानियों को देश के लिए अपना सर्वस्व बलिदान करने का साहस दिया। https://t.co/pRd1iBMJ1s",narendramodi,2021-03-09 15:21:41+00:00,15034,3677,356
2230,"Had a fruitful conversation with PM Suga Yoshihide on the progress of India-Japan Special Strategic and Global Partnership. 
We exchanged views on contemporary global challenges and agreed to further enhance our cooperation in the Indo-Pacific region. @sugawitter",narendramodi,2021-03-09 14:43:04+00:00,21180,3324,287
2231,अगरतला जैसे शहरों में आत्मनिर्भर भारत के नए सेंटर्स बनने का सामर्थ्य है। अगरतला को बेहतर शहर बनाने के लिए अनेक प्रोजेक्ट्स का लोकार्पण और शिलान्यास ऐसे ही प्रयासों का हिस्सा है। https://t.co/8jy8fT2y2f,narendramodi,2021-03-09 14:18:03+00:00,10659,2544,232
2232,"आज जब त्रिपुरा की सरकार चौथे साल में प्रवेश कर रही है, तो राज्य के 40 हजार गरीब परिवारों को भी अपना नया घर मिल रहा है।

जिनका अपने घर का सपना पूरा हो रहा है, वो एक वोट की ताकत क्या होती है, एक वोट कैसे सपनों को पूरा करने का सामर्थ्य दिखाता है, उसे भलीभांति महसूस कर रहे हैं। https://t.co/dRH7HLcQhG",narendramodi,2021-03-09 14:17:41+00:00,9365,2351,175
2233,"तीन वर्ष पूर्व त्रिपुरा के लोगों ने राज्य में विकास का डबल इंजन लगाने का फैसला किया। 

इस डबल इंजन के फैसले के कारण जो परिणाम निकले, जो प्रगति का मार्ग प्रशस्त हुआ, वो आज आपके सामने है।

जिन बेड़ियों में त्रिपुरा और यहां का सामर्थ्य जकड़ा हुआ था, आपने वो बेड़ियां तोड़ दी हैं। https://t.co/mBIw1Np98Y",narendramodi,2021-03-09 14:17:07+00:00,8037,2126,174
2234,"भारत और बांग्लादेश के बीच मैत्री सेतु से हमारी मैत्री भी मजबूत हुई है और दोनों देशों की समृद्धि का कनेक्शन भी जुड़ गया है।

इस सेतु के बनने से भारत-बांग्लादेश के लोगों के बीच संपर्क बेहतर होने के साथ-साथ टूरिज्म, ट्रेड और पोर्ट लेड डेवलपमेंट के लिए नए अवसर पैदा हुए हैं। https://t.co/w6DJIdcHGW",narendramodi,2021-03-09 14:16:06+00:00,8656,2308,193
2235,Releasing Manuscript with commentaries by 21 scholars on Shlokas of the sacred Gita. https://t.co/aS6XeKvWuc,narendramodi,2021-03-09 11:45:56+00:00,34159,7300,979
2236,"मां गंगा की सेवा में काशीवासियों के समर्पण भाव ने एक बार फिर मुझे अभिभूत कर दिया। 84 घाटों पर चलाए गए महाअभियान में कई टन कचरा साफ किया गया। इस मुहिम में जुटे सभी अधिकारियों, स्वयंसेवी संस्थाओं और आमजनों का मैं हृदय से अभिनंदन करता हूं। https://t.co/3wJOJtB32m",narendramodi,2021-03-09 10:29:33+00:00,27389,5440,702
2237,Furthering the growth trajectory of Tripura. https://t.co/6IBnVzWuEn,narendramodi,2021-03-09 06:55:47+00:00,21635,4377,625
2238,"Saddened by the loss of lives due to the fire tragedy in Kolkata. In this hour of sadness, my thoughts are with the bereaved families. May the injured recover at the earliest.",narendramodi,2021-03-09 02:05:07+00:00,56278,7226,1267
2239,"At 12 noon tomorrow, 9th March, the ‘Maitri Setu’ between India and Bangladesh along with a series of development works for Tripura would be inaugurated. These works will have a positive impact on the development trajectory of Tripura. https://t.co/1jtNaor3oo",narendramodi,2021-03-08 13:51:14+00:00,23255,4051,518
2240,"The Amrut Mahotsav could be marked on the basis of the following pillars:

 Freedom Struggle.
 
Ideas at 75.
 
Achievements at 75.
 
Actions at 75.
 
Resolve at 75. https://t.co/ICGFBfAVEW",narendramodi,2021-03-08 13:50:06+00:00,10357,2784,359
2241,"अमृत महोत्सव की इस यात्रा में एक-एक कदम उठाते हुए आज देश यहां तक पहुंचा है। हर किसी के योगदान को स्वीकार करके, उसका स्वागत और सम्मान करके चलने से ही देश आगे बढ़ता है और उसी मंत्र को लेकर हम चलना चाहते हैं। https://t.co/9iY2eljUZR",narendramodi,2021-03-08 13:49:18+00:00,10411,2676,225
2242,"आजादी के अमृत महोत्सव का आयोजन हमारे 75 वर्षों की उपलब्धियों को दुनिया के सामने रखेगा और अगले 25 वर्षों के लिए हमें एक रूपरेखा, एक संकल्प भी देगा।
 
2047 में जब देश आजादी की शताब्दी मनाएगा, तब आजादी के बाद का यह कालखंड और आजादी की जंग हमें प्रेरणा देगी। https://t.co/ZhwhNZkus3",narendramodi,2021-03-08 13:49:08+00:00,9021,2430,246
2243,Speaking at the committee meeting to mark 75 years of Independence. https://t.co/WPLnM2PEzY,narendramodi,2021-03-08 09:34:31+00:00,20807,4390,686
2244,I am eagerly awaiting to receive Classic Palm Craft Nilavilakku made by women based in Kerala. It is commendable how our #NariShakti has preserved and popularised local crafts and products. https://t.co/GgwSkkLCka https://t.co/x9Xsxi3AEz,narendramodi,2021-03-08 08:06:34+00:00,14677,3212,318
2245,"You have seen me wear the Gamusa very often. It is extremely comfortable. Today, I bought a Gamusa made by various self-help groups of Kakatipapung Development Block. #NariShakti https://t.co/jvHk5YFJof https://t.co/8exa9oli8Z",narendramodi,2021-03-08 08:04:17+00:00,32259,5808,836
2246,"I am surely going to use this  handmade Jute File Folder from West Bengal. 

Made by tribal communities of the state, you all must have a jute product from West Bengal in your homes!  #NariShakti 

https://t.co/coP8q3cHgy https://t.co/RJhz9Rdoad",narendramodi,2021-03-08 08:02:21+00:00,14356,3697,341
2247,"Khadi is closely associated with Mahatma Gandhi and India’s rich history. Bought a Khadi Cotton Madhubani Painted Stole. This is a top quality product and is closely associated with the creativity of our citizens. #NariShakti 

https://t.co/iKv0tIYIq3 https://t.co/806mUC9rJK",narendramodi,2021-03-08 07:59:21+00:00,15056,3314,423
2248,"India is proud of the Naga Culture, synonymous with bravery, compassion and creativity. 

Purchased a traditional shawl from Nagaland. #NariShakti https://t.co/MvmERRDTQ9 https://t.co/2S7tIdDOym",narendramodi,2021-03-08 07:57:31+00:00,11998,2750,188
2249,"Adding more colour to the surroundings!

Art by our tribal communities is spectacular. This handcrafted Gond Paper Painting merges colours and creativity. 

Bought this painting today. #NariShakti 

https://t.co/Z8IQtbIg3Y https://t.co/QaRupmq7fF",narendramodi,2021-03-08 07:56:25+00:00,8832,2393,189
2250,"The exquisite hand embroidered Shawl made by artisans of the Toda Tribe of Tamil Nadu looked wonderful. 

I purchased one such shawl. This product is marketed by Tribes India. #NariShakti 

https://t.co/rG8c6yrv2C",narendramodi,2021-03-08 07:49:02+00:00,10102,2482,241
2251,"Women are playing a leading role in India’s quest to become Aatmanirbhar. On International Women’s Day, let us commit to encouraging entrepreneurship among women.

Today, I bought a few products that celebrate women enterprise, creativity and India’s culture. #NariShakti",narendramodi,2021-03-08 07:47:06+00:00,33624,5302,764
2252,Birthday greetings to @BJP4India Vice President and former Rajasthan CM @VasundharaBJP Ji. May Almighty bless her with a long and healthy life.,narendramodi,2021-03-08 02:36:24+00:00,34594,3803,597
2253,Saluting our indomitable #NariShakti on International Women's Day! India takes pride in the many accomplishments of the women of our nation. It is our Government’s honour to be getting the opportunity to work towards furthering women empowerment across a wide range of sectors.,narendramodi,2021-03-08 02:33:48+00:00,54149,8382,1696
2254,"जोर से छाप, टीएमसी साफ! https://t.co/KhZwGYvrOV",narendramodi,2021-03-07 14:27:32+00:00,36417,8097,1866
2255,"Since TMC loves commenting about “outsiders” I want to ask them:

TMC is a breakaway faction of Congress. Who founded the Congress?

Are Marx, Lenin and Mao from Bengal?

In reality, BJP’s foundations are closely linked to West Bengal thanks to Dr. Syama Prasad Mookerjee. https://t.co/M46fA8xk7e",narendramodi,2021-03-07 14:27:10+00:00,13139,3720,758
2256,"I am proud to work for my friends.

My friends are the poor, backward and marginalised communities. 

I will keep serving these friends. https://t.co/HtFqeYVvKM",narendramodi,2021-03-07 14:23:30+00:00,14528,3438,615
2257,BJP is committed towards empowering West Bengal’s Nari Shakti. https://t.co/CS5ay91UEg,narendramodi,2021-03-07 14:22:48+00:00,14408,3356,382
2258,"दीदी, आज पश्चिम बंगाल के नौजवान, यहां के बेटे-बेटियां आपसे एक ही सवाल पूछ रहे हैं... https://t.co/xfWXY7f5AW",narendramodi,2021-03-07 14:22:01+00:00,21507,4635,1009
2259,वामपंथियों के विरुद्ध ममता दीदी ने परिवर्तन का नारा दिया था। क्या पिछले 10 सालों में परिवर्तन आया? https://t.co/XKREW8O5Az,narendramodi,2021-03-07 14:21:46+00:00,13071,3185,410
2260,"मैं आपको आशोल पोरिबोरतोन का विश्वास दिलाने आया हूं।

विश्वास, बंगाल के विकास का।

विश्वास, बंगाल में स्थितियों के बदलने का।

विश्वास, बंगाल में निवेश और उद्योग बढ़ने का।

विश्वास, बंगाल के पुनर्निर्माण का।

विश्वास, बंगाल की संस्कृति और यहां की परंपराओं की रक्षा का। https://t.co/LGlXch1G9L",narendramodi,2021-03-07 14:21:34+00:00,10270,2924,530
2261,"बांग्ला चाय उन्नौति!

बांग्ला चाय शांति!

बांग्ला चाय प्रोगोतिशील बांग्ला, 

बांग्ला चाय शोनार बांग्ला! https://t.co/5zN4yI2c0s",narendramodi,2021-03-07 14:21:27+00:00,11997,3067,372
2262,"Thank you Kolkata! 

Thank you West Bengal. 

BJP is the state’s preferred choice. https://t.co/5C9Fzvv5CF",narendramodi,2021-03-07 11:11:22+00:00,83585,17063,3388
2263,Addressing a massive BJP rally in Kolkata. https://t.co/VqWeGkKY9H,narendramodi,2021-03-07 09:03:56+00:00,41943,9904,1891
2264,Landed in Kolkata. On my way to the massive party rally. Looking forward to being among Party Karyakartas and the wonderful people of West Bengal.,narendramodi,2021-03-07 08:21:52+00:00,93012,12180,3737
2265,Irshad Rafiq bhai shares his experiences relating to the PM Jan Aushadhi Pariyojana in Diu. https://t.co/4mnlte7MCo,narendramodi,2021-03-07 07:59:04+00:00,8657,2121,209
2266,Here is how PM Jan Aushadhi Pariyojana is benefitting Rubina Ji and her young son. https://t.co/aWkDslhGuV,narendramodi,2021-03-07 07:58:25+00:00,9978,2370,215
2267,"Dr. Kamath from Mangaluru emphasised on two things:

His own work to help solve heart-related ailments.

How the Jan Aushadhi scheme is fast becoming a Jan Upyogi scheme and giving a life of dignity to many people. https://t.co/vmIhmlffOO",narendramodi,2021-03-07 07:57:03+00:00,7655,2065,173
2268,"Raju Bhayani  manifests the energy and tenacity of our Yuva Shakti. He lost his father due to COVID-19, which strengthened his resolve to serve others and provide them medicines at their doorstep. https://t.co/MdzTZ5AZud",narendramodi,2021-03-07 07:56:22+00:00,6864,1768,138
2269,Krishna Ji from Himachal Pradesh is a farmer. She is suffering from high BP and other ailments. Thanks to Jan Aushadhi scheme she has got access to affordable medicines. Her positivity is admirable! https://t.co/1GOnAeQqGA,narendramodi,2021-03-07 07:55:49+00:00,7634,1894,187
2270,Speaking at the ‘Janaushadhi Diwas’ celebrations. #JanJanKeLiyeAushadhi https://t.co/kqNACe2aAE,narendramodi,2021-03-07 04:40:07+00:00,21523,4866,849
2271,"देश के जन स्वास्थ्य के क्षेत्र में कल का दिन बहुत महत्वपूर्ण है। 'जनऔषधि दिवस' के अवसर पर सुबह 10 बजे वीडियो कॉन्फ्रेंसिंग के जरिए 7500वें 'जनऔषधि केंद्र' को राष्ट्र को समर्पित करूंगा। इस मौके पर लाभार्थियों से भी संवाद करूंगा।    
https://t.co/yoL9xP4mKq",narendramodi,2021-03-06 16:54:47+00:00,28331,5092,1310
2272,"At the Combined Commanders’ Conference, saw some of the innovations by our armed forces that were showcased in the exhibition. https://t.co/3mvjklO7vM",narendramodi,2021-03-06 15:26:55+00:00,33952,5400,809
2273,Every Indian is very proud of our armed forces. Their courage is remarkable. Urged the armed forces to think about various reforms that would make the forces even stronger. Also discussed ways to integrate brave veterans in the celebrations to mark 75 years of Independence.,narendramodi,2021-03-06 15:24:55+00:00,15124,2765,252
2274,The Combined Commanders’ Conference at Kevadia was a fruitful one. There were extensive deliberations on various strategic subjects. Highlighted the need for making India Aatmanirbhar in the defence sector and reiterated the Government’s support for it. https://t.co/iDvrb9Arnq https://t.co/EJEzxJLmwg,narendramodi,2021-03-06 15:24:54+00:00,22166,4114,412
2275,"Our close cooperation across areas like innovation, R&amp;D, climate change and clean technology, trade &amp; investment will contribute to sustainable recovery in the post-COVID world.

I welcome Sweden’s decision to join the International Solar Alliance (ISA).",narendramodi,2021-03-05 14:32:26+00:00,12187,2498,296
2276,"Thank you, PM Stefan Löfven @SwedishPM for the fruitful discussion at our virtual summit today.

#IndiaSwedenSambandh are rooted in shared values of democracy, freedom and rule of law.",narendramodi,2021-03-05 14:32:26+00:00,26976,4186,695
2277,My remarks at the CERAWeek 2021. https://t.co/o4Popr2XFG,narendramodi,2021-03-05 13:32:23+00:00,24674,4949,895
2278,Addressing the Virtual Summit with @SwedishPM Stefan Löfven. https://t.co/ItxSF2HlXx,narendramodi,2021-03-05 10:01:49+00:00,19025,3981,575
2279,Speaking on steps taken to boost trade and industry in this year’s Budget. https://t.co/btKphbcypc,narendramodi,2021-03-05 05:33:41+00:00,17808,4106,744
2280,"Tributes to Biju Babu on his birth anniversary. His futuristic vision for India, emphasis on human empowerment as well as social justice inspires us all. The nation is proud of his efforts for Odisha’s progress.",narendramodi,2021-03-05 03:50:40+00:00,27383,4066,586
2281,"भाजपा के ऊर्जावान नेता और मध्य प्रदेश के मुख्यमंत्री शिवराज सिंह चौहान जी को जन्मदिन की अशेष शुभकामनाएं। उन्होंने अपने नेतृत्व में राज्य को विकास की नई ऊंचाइयां दी हैं। मैं उनके सुखी, स्वस्थ और दीर्घायु जीवन की कामना करता हूं। @ChouhanShivraj",narendramodi,2021-03-05 03:49:12+00:00,53419,6624,1864
2282,Thank you PM @miaamormottley. Special friendship between our nations has always helped us bridge geographic distances. #VaccineMaitri is proud to support vaccination efforts of Barbados and other CARICOM countries. https://t.co/8w3KytQpqu,narendramodi,2021-03-04 12:59:51+00:00,20819,3621,580
2283,"Gratitude to all the nations who initiated and co-sponsored the resolution on International Year of Millets at the @UN.

Distinguished delegates were also served delicious Millet Murukku! This is one snack I also relish and urge all of you to try it as well. https://t.co/j84PyWN5l5",narendramodi,2021-03-04 06:43:02+00:00,26431,5015,898
2284,"India is honoured to be at the forefront of popularising Millets, whose consumption furthers nutrition, food security and welfare of farmers. This also offers research and innovation opportunities for agriculture scientists and start-up communities. https://t.co/cHcDK1JKN2",narendramodi,2021-03-04 06:41:53+00:00,15294,3287,416
2285,Discussing the steps taken in this year’s Budget for the education sector. https://t.co/2WpBqIAdFL,narendramodi,2021-03-03 05:02:03+00:00,30799,6162,2413
2286,"On #WorldWildlifeDay, I salute all those working towards wildlife protection. Be it lions, tigers and leopards, India is seeing a steady rise in the population of various animals. We should do everything possible to ensure protection of our forests and safe habitats for animals.",narendramodi,2021-03-03 04:04:58+00:00,40816,6550,1566
2287,"गुजरात के शहरी और ग्रामीण क्षेत्र ने सर्वसम्मति से विकास पर मुहर लगाई है। सरकार के जनहित के कार्यों ने जहां लोगों के दिलों में जगह बनाई है, वहीं भाजपा कार्यकर्ताओं की अथक मेहनत रंग लाई है। हमारी पार्टी गुजरात के सभी भाई-बहनों की प्रगति और राज्य की उन्नति के लिए काम करती रहेगी।",narendramodi,2021-03-02 13:58:30+00:00,29464,5226,1037
2288,"गुजरात के नगरपालिका, तालुका पंचायत और जिला पंचायत चुनावों के नतीजों ने अपना संदेश स्पष्ट कर दिया है। पूरा प्रदेश विकास, सुशासन और जनकल्याण के एजेंडे के साथ मजबूती से खड़ा है। मैं भाजपा के प्रति अटूट विश्वास और असीम स्नेह के लिए गुजरात की जनता को नमन करता हूं।",narendramodi,2021-03-02 13:58:25+00:00,56678,8405,1683
2289,શહેરી અને ગ્રામીણ ગુજરાતે સર્વાનુમતે સંદેશ આપ્યો છે. હું ગુજરાત સરકારના લોકાભિમુખ  વહીવટની પ્રશંસા કરું છું અને ગુજરાત ભાજપના કાર્યકર્તાઓના ભગીરથ પ્રયત્નોની પ્રશંસા કરું છું. અમારી પાર્ટી ગુજરાતના વિકાસ અને પ્રત્યેક ગુજરાતીઓના સશક્તિકરણ માટે હંમેશાં કાર્યરત રહેશે.,narendramodi,2021-03-02 12:21:44+00:00,16200,3545,465
2290,"ગુજરાતભરની નગરપાલિકા, તાલુકા પંચાયત અને જિલ્લા પંચાયતની ચૂંટણીના પરિણામોએ સ્પષ્ટ સંદેશો આપ્યો છે- ગુજરાતની જનતા ભાજપના વિકાસ અને સુશાસનના એજન્ડાનું દ્રઢતાપૂર્વક સમર્થન કરે છે.  ભાજપ પ્રત્યેની અવિરત શ્રદ્ધા અને સ્નેહ માટે હું ગુજરાતની જનતાને નમન કરું છું.",narendramodi,2021-03-02 12:21:38+00:00,16880,3608,406
2291,"Results of the Nagar Palika, Taluka Panchayat and District Panchayat polls across Gujarat give a crystal clear message- Gujarat is firmly with the BJP’s agenda of development and good governance. I bow to the people of Gujarat for the unwavering faith and affection towards BJP.",narendramodi,2021-03-02 12:20:09+00:00,55214,8637,1317
2292,Addressing the Maritime India Summit 2021. Watch. https://t.co/uLEPnJFbkO,narendramodi,2021-03-02 06:11:42+00:00,22289,4446,753
2293,"Saddened by the demise of Lok Sabha MP from Khandwa Shri Nandkumar Singh Chauhan Ji. He will be remembered for his contributions to Parliamentary proceedings, organisational skills and efforts to strengthen the BJP across Madhya Pradesh. Condolences to his family. Om Shanti.",narendramodi,2021-03-02 04:22:32+00:00,39900,5155,1277
2294,"At 11 AM tomorrow, 2nd March, the Maritime India Summit would be inaugurated. This Summit brings together key stakeholders from the maritime sector and will play a leading role in furthering the growth of India’s maritime economy.",narendramodi,2021-03-01 16:26:45+00:00,48182,6077,1177
2295,Speaking on the steps taken for agriculture in this year’s Budget. https://t.co/XAGnbtTd0y,narendramodi,2021-03-01 05:33:04+00:00,24980,5063,998
