,Text,User,Date,Favs,Retweets,Replies
197,"DÜNYA 5'TEN BÜYÜKTÜR bayrağı altında yürüttüğümüz mücadeleyi sadece kendimiz için değil Afrikalı kardeşlerimiz için de veriyoruz.

Artık birbirimizi daha yakından tanıyor, samimiyetimizi biliyor, ülkelerimiz arasında çok ciddi iş birliği potansiyelinin var olduğunu görüyoruz. https://t.co/XmGO2IfxzW",RTErdogan,2021-12-18 18:13:47+00:00,17240,5479,298
198,"Bugüne kadar 30 Afrika ülkesine 50 ziyaret gerçekleştirdim. Bu ziyaretlerde her türlü zorluğa rağmen yılmadan çalışan, ter döken, hayata umutla sarılan mütevekkil insanlar gördüm.

Afrikalı kardeşlerimizin gayreti, mücadelesi ve azmine daima büyük bir saygı ve hayranlık duydum. https://t.co/GLhazUYVJY",RTErdogan,2021-12-18 18:11:42+00:00,10349,3832,170
199,"2005’te 12 olan kıtadaki büyükelçilik sayımız bu yıl itibarıyla 43’e ulaştı. Ankara’da 10 Afrika ülkesinin büyükelçiliği varken bugün 37.

Dünyadaki en büyük diplomatik temsilciliğimizi Somali’de açtık.

Türkiye Burslarımızdan yararlanan Afrikalı öğrencilerin sayısı 14 bini aştı. https://t.co/rZcpsmTBd3",RTErdogan,2021-12-18 18:10:23+00:00,7992,3102,102
200,"2008 yılında Afrika Birliği’nin stratejik ortağı olduk.

Kıtayla 5,4 milyar dolar olan ticaret hacmimizi 2020 yılında 25,3 milyar doların üzerine çıkardık.

2021’in ilk 11 ayındaki ticaretimizde 30 milyar doları yakaladık.

Kıta çapındaki yatırımlarımızda 6 milyar dolara ulaştık. https://t.co/TgVGc1F2uc",RTErdogan,2021-12-18 18:04:32+00:00,8775,3443,119
201,"2005 senesini ülkemizde “Afrika Yılı” ilan ederek kıtayla ilişkilerimizde yeni bir sayfa açtık.

İş birliğimizi “eşit ortaklık ve kazan-kazan” temelinde ilerletmeye çalıştık.

Kıtaya yönelik üstenci, nobran, buram buram oryantalizm kokan bakış açılarını daima reddettik. https://t.co/JopdHmAH5N",RTErdogan,2021-12-18 18:03:21+00:00,8340,3178,117
202,“Birlikte Kalkınma ve Refah için Güçlendirilmiş Ortaklık” temasıyla düzenlediğimiz Zirveyle Türkiye-Afrika ilişkilerini yeni ve daha ileri bir seviyeye taşıyoruz. Kabul ettiğimiz Bildiri ve Ortak Eylem Planı ile ilişkilerimizi derinleştirecek yol haritası üzerinde mutabık kaldık. https://t.co/pLZ1JApw8o,RTErdogan,2021-12-18 18:02:10+00:00,8179,3188,122
203,"2008’de İstanbul’da, 2014’te Malabo’da gerçekleştirdiğimiz Türkiye-Afrika Ortaklık Zirvesi’nin üçüncüsüne İstanbul’da ev sahipliği yaptık.

38 ülkenin katılımıyla, hamdolsun, başarılı bir şekilde tamamladığımız zirve marjında toplam 15 ikili görüşme gerçekleştirdik. https://t.co/kDxLSGCZeD",RTErdogan,2021-12-18 18:00:18+00:00,27084,8007,758
204,"Fildişi Sahili’nden gelen Afrikalı genç kardeşim, biz Türklerle Afrikalıları bu kadar yakınlaştıran şeyin aslında ne olduğundan bahsetti... 😊 https://t.co/rWTaxnl0je",RTErdogan,2021-12-18 17:22:09+00:00,23217,6905,629
205,"Cumhurbaşkanlığı Millet Kütüphanemizdeki buluşmamızda, Çad Cumhuriyeti’nden gelen Afrikalı bir genç şöyle dedi;

“Daha Adil Bir Dünya için biz varız…” https://t.co/oQhEWUMe9i",RTErdogan,2021-12-18 15:11:10+00:00,22039,6679,746
206,Afrika Birliği Dönem Başkanı Kongo Demokratik Cumhuriyeti Cumhurbaşkanı Felix Tshisekedi ve Afrika Birliği Komisyonu Başkanı Moussa Faki Mahamat ile Ortak Basın Toplantısı https://t.co/fx3bcWrjH6,RTErdogan,2021-12-18 12:38:03+00:00,18490,5612,521
207,3. Türkiye - Afrika Ortaklık Zirvesi https://t.co/c5NUqCufxQ,RTErdogan,2021-12-18 07:58:50+00:00,24287,7333,887
208,"Tunuslu bir kızımız, Osmanlı döneminde Anadolu’dan Tunus’a uzanan hikâyesinden ve Türkiye’ye olan muhabbetinden bahsetti… https://t.co/UaQCT9dqgF",RTErdogan,2021-12-17 19:46:00+00:00,29337,8715,1054
209,"Afrikalı gençlerle buluşmamızda, kitabımı okuyan Togolu bir gencimizle Daha Adil Bir Dünya’nın nasıl mümkün olacağını konuştuk.

İnşallah Afrikalı kardeşlerimizle dayanışmamızı güçlendirerek adalet mücadelemizi başarıya ulaştıracağız. https://t.co/wbMsldnixJ",RTErdogan,2021-12-17 19:05:49+00:00,28454,8992,1160
210,"3. Türkiye - Afrika Ortaklık Zirvesi vesilesiyle Afrikalı gençlerle Cumhurbaşkanlığı Millet Kütüphanesi’nde bir buluşma gerçekleştirdim.

Ülkelerine döndüklerinde Türkiye’nin fahri temsilcileri olacak bu gençlerimizin samimiyetinden büyük bir bahtiyarlık duyuyorum. https://t.co/cZFy8AnnpH",RTErdogan,2021-12-17 16:08:47+00:00,26994,8872,1318
211,"2022 yılında asgari ücretin en alt rakamı 4.250 TL olacaktır. Asgari ücretten gelir ve damga vergisi de alınmayacaktır.

Çalışanlarımızı fiyat artışları karşısında ezdirmeme kararlılığımızı ortaya koyan yeni asgari ücretin ülkemize ve milletimize hayırlı olmasını diliyorum. https://t.co/WcH3LjFU6e",RTErdogan,2021-12-16 13:47:39+00:00,60329,19506,5565
212,2022 Yılı Asgari Ücret Açıklaması https://t.co/uluktagPAk,RTErdogan,2021-12-16 12:25:51+00:00,38902,12511,2820
213,Uluslararası Stratejik İletişim Zirvesi https://t.co/DAeszqt4qK,RTErdogan,2021-12-11 08:48:59+00:00,24885,7256,2855
214,"Milletimizin 10 Aralık Dünya İnsan Hakları Günü’nü tebrik ediyorum.

BM İnsan Hakları Evrensel Beyannamesi’nin kabul edilişinin yıl dönümü olan bu anlamlı günün tüm insanlık için barış, huzur ve adalet getirmesini temenni ediyorum. #DahaAdilBirDünya https://t.co/cwfxNxDW9x",RTErdogan,2021-12-10 09:27:27+00:00,26386,8418,3694
215,İslam İşbirliği Teşkilatı Parlamento Birliği 16. Konferansı Açılış Oturumu https://t.co/NzV6kmJ6ea,RTErdogan,2021-12-10 08:06:52+00:00,22622,6681,883
216,"Ülkemizdeki her kesim gibi çiftçilerimizin de mağduriyetine meydan vermeyeceğimizden kimsenin şüphesi olmasın.

Önümüzdeki günlerde farklı kesimlere yönelik ilave destek programlarımızı kamuoyu ile paylaşmaya devam edeceğiz. https://t.co/QA8UDhj2GP",RTErdogan,2021-12-08 19:30:00+00:00,26504,9144,1833
217,"Türkiye’nin asırlardır defalarca teşebbüs ettiği ancak her seferinde yarım kalan, hatta geriye giden büyük kalkınma hamlesinin önü inşallah bu defa kesilemeyecektir.",RTErdogan,2021-12-08 17:06:57+00:00,24655,7389,640
218,"Geçtiğimiz 19 yılda toplamda 14 trilyon dolara yakın millî gelir üretmiş, bunun da dörtte birini yatırıma kullanmış bir ülke olarak hedeflerimize ulaşabilecek güce, imkâna, kalibreye, kapasiteye sahibiz...",RTErdogan,2021-12-08 17:05:44+00:00,22387,6610,411
219,"Biz yoluyla, köprüsüyle, havalimanıyla, barajıyla, santraliyle, arıtma tesisiyle, sulama sistemiyle sahip olduğumuz muazzam altyapıyı bunun için inşa ettik.

Bunca okulu, üniversiteyi, mesleki eğitim kurumunu, hastaneyi, adliye sarayını, güvenlik sistemini işte bunun için kurduk.",RTErdogan,2021-12-08 17:04:17+00:00,12520,4515,219
220,"Geçmişte Türkiye sıkıntılarını hep başkalarının reçeteleriyle çözmeye çalışmıştı.

Bu defa, dünyadan ve kendimizden çıkardığımız dersler ışığında, bilimin, aklın, gayretin ve inancın desteğiyle kendi hikâyemizi yazıyoruz.",RTErdogan,2021-12-08 17:03:06+00:00,13797,4872,347
221,"Türkiye’nin kurtuluşunu küresel çıkar odaklarının güdümündeki reçetelerde değil kendi kaynaklarını harekete geçirecek yatırımlarda, istihdamda, üretimde, ihracatta, cari fazlada görüyoruz.

Amacımız 1-2 yıllık zahirde geçici bir istikrarı değil kalıcı refahı sağlamaktır.",RTErdogan,2021-12-08 17:02:03+00:00,40211,11850,2200
222,Kabine Toplantısı Sonrası Millete Sesleniş https://t.co/8v29AOAsNs,RTErdogan,2021-12-08 16:04:24+00:00,22912,7367,2240
223,Aziz kardeşim Şeyh @TamimBinHamad'in de güçlü desteğiyle önümüzdeki dönemde her alanda ilişkilerimizi derinleştireceğiz. https://t.co/hyxWK7FU8l,RTErdogan,2021-12-07 14:59:32+00:00,20319,5834,629
224,"Bugün de Komite toplantımızın 7’ncisini Aziz Kardeşim Şeyh Temim’in ev sahipliğinde başarıyla icra ettik.

Savunmadan güvenliğe, ticaretten yatırımlara, sağlıktan eğitime uzanan çok geniş bir alanda önemli kararlar aldık, iş birliğimizi daha da ilerletecek 15 anlaşma imzaladık. https://t.co/vZoFxMpQmp",RTErdogan,2021-12-07 14:57:33+00:00,17546,5309,378
225,"Hangi kökene, mezhebe, meşrebe sahip olursa olsun, Körfez halklarının tamamı bizim özbeöz kardeşimizdir.

Körfez ülkeleriyle iş birliğimizi bu anlayışla karşılıklı çıkar ve saygı temelinde ilerletmeye çalışıyoruz. https://t.co/nkEAxJcFXn",RTErdogan,2021-12-07 14:56:01+00:00,11202,3915,257
226,"Bu topraklarda asla gerilim, çatışma ve husumet görmek istemiyoruz.

Gerek yer altı kaynakları itibarıyla gerekse ticari bakımdan çok büyük potansiyeli olan bu güzel coğrafyanın kardeşlikle, dayanışmayla gündeme gelmesini; her alanda gelişmesini, güçlenmesini arzu ediyoruz. https://t.co/WPn4gDkCDX",RTErdogan,2021-12-07 14:54:27+00:00,9990,3600,220
227,"Türkiye olarak Katar ile birlikte tüm Körfez bölgesinin huzur ve esenliğine büyük önem veriyoruz.

Kahraman ordumuz, asırlardır olduğu gibi bugün de üç kıta yedi iklimde barışa, istikrara ve güvenliğe hizmet ediyor. https://t.co/kaKrZ3pMkU",RTErdogan,2021-12-07 14:53:13+00:00,9509,3464,220
228,"Türkiye’nin yatırım, istihdam, üretim ve ihracat eksenli büyümesine katkı sunan Katarlı kardeşlerimize biz de gereken desteği veriyoruz.

Katar’ın güvenlik ve istikrarını kendi ülkemizinkinden ayrı tutmuyoruz. https://t.co/cCehNwOzva",RTErdogan,2021-12-07 14:51:50+00:00,9506,3428,227
229,"Türkiye - Katar Yüksek Stratejik Komitesi’nin 7. Toplantısı münasebetiyle bulunduğum Doha'da, Katar - Türk Birleşik Müşterek Kuvvet Komutanlığı'nı ziyaret etme imkânı da buldum.

Ülkemizi şerefle temsil eden kahraman askerlerimizi, evlatlarımızı cân-ı gönülden tebrik ediyorum. https://t.co/8nacTtLh32",RTErdogan,2021-12-07 14:50:23+00:00,30062,8902,943
230,Katar - Türk Birleşik Müşterek Kuvvet Komutanlığı Ziyareti https://t.co/t7DSfrvVgF,RTErdogan,2021-12-07 12:43:30+00:00,17837,5189,443
231,Katar Emiri Şeyh Temim bin Hamad El Sani ile Anlaşmaların İmza Töreni https://t.co/0qp6jqKMt1,RTErdogan,2021-12-07 10:42:35+00:00,23043,6564,871
232,Katar’da Resmî Karşılama Töreni  https://t.co/QS7CAvxjIx,RTErdogan,2021-12-07 08:22:44+00:00,19302,5562,496
233,"Cumhurbaşkanlığı Bilim, Teknoloji ve Yenilik Politikaları Kurulu üyesi, ülkemizin felsefe-bilim hayatına büyük katkılar yapmış ilim insanı Prof. Dr. Teoman Duralı hocamızın vefatından derin üzüntü duydum.

Teoman Duralı’ya Allah’tan rahmet, milletimize başsağlığı diliyorum.",RTErdogan,2021-12-07 08:20:27+00:00,26586,6277,555
234,Katar Ziyareti Öncesi Basın Toplantısı https://t.co/WvslfvRjUT,RTErdogan,2021-12-06 08:53:55+00:00,23654,6643,1025
235,Siirt’te Demokrasi Konuşmaları https://t.co/3FjTquUqIS,RTErdogan,2021-12-05 18:00:38+00:00,26362,7941,1140
236,"Siirt’teki güzel günümüzü, demokrasi mücadelemizin pek çok farklı safhasına şahitlik etmiş kardeşlerimizle gerçekleştirdiğimiz Demokrasi Konuşmaları ile taçlandırdık.

Buluşmamızı bu akşam 9’da sosyal medya hesaplarımız ve televizyon ortak yayınından takip edebilirsiniz. https://t.co/diVureZ5xc",RTErdogan,2021-12-05 17:49:10+00:00,23309,7323,660
237,"Bin yıldır kardeşçe yaşadığımız bu topraklarda bundan sonra da bir ve beraber olarak yaşama iradesini ortaya koymalıyız.

Dayanışmamızı, muhabbetimizi, uhuvvetimizi güçlü tuttuğumuz müddetçe evelallah bizi kimse bölemez, bizi kimse ayıramaz. https://t.co/QNRcEhVIA0",RTErdogan,2021-12-04 19:16:20+00:00,27386,9089,1245
238,"Bugün Siirt’te yatırım bedeli 2,5 milyar lirayı geçen 75 kalem eser ve hizmetin resmî açılışını yaptık.

Siirt’in parlayan yıldızını destekleyecek yeni yatırımları şehrimize kazandırmayı sürdüreceğiz. https://t.co/GIzLrRcZtC",RTErdogan,2021-12-04 16:21:21+00:00,32225,9798,1184
239,Siirt’te Sivil Toplum Kuruluşları Temsilcileriyle Buluşma https://t.co/Q4KFXthCJj,RTErdogan,2021-12-04 14:10:58+00:00,20705,6073,686
240,Lineer Metal Çinko Üretim Tesisi’ndeyiz. https://t.co/yliM67adDX,RTErdogan,2021-12-04 13:10:43+00:00,23708,6891,612
241,"Zarova Köprüsü, Şirvan Barajı ve HES, Lineer Metal Çinko Üretim Tesisi ile Diğer Projelerin Resmî Açılış Töreni https://t.co/fYUQpq2p3m",RTErdogan,2021-12-04 11:26:42+00:00,26615,8060,1049
242,"Gaziantep’in Kurtuluşunun 100. Yılında, 100 Hayırsever Eğitime Destek Kampanyası Ödül Töreni https://t.co/JzkrQ13vSe",RTErdogan,2021-12-03 17:09:25+00:00,20861,6135,770
243,"Engelli kardeşlerimin 3 Aralık Dünya Engelliler Günü'nü yürekten tebrik ediyor, hazırladığımız 2030 Engelsiz Vizyon Belgesi'nin hayırlı olmasını diliyorum.

Asıl meselenin fiziki değil kalplerdeki, zihinlerdeki engelleri aşmak olduğunun bilinciyle çalışmalarımızı sürdüreceğiz. https://t.co/S6U9itLNL1",RTErdogan,2021-12-03 16:01:12+00:00,25728,8148,747
244,Engelli Öğretmen Ataması ve Engelsiz Vizyon 2030 Tanıtım Toplantısı https://t.co/9Z8b23aW5Y,RTErdogan,2021-12-03 11:58:52+00:00,19921,5986,751
245,"Bugün açıklanan dış ticaret verilerine göre Kasım ayı ihracatımız geçen yılın aynı ayına oranla %33,44 artarak 21,5 milyar dolar olarak gerçekleşti. Yıllık bazda ihracatımız da 221 milyar dolara ulaştı. 

Daha çok çalışacağız, daha çok üreteceğiz, daha çok büyüyeceğiz. 🇹🇷 https://t.co/jKP0Q1g32W",RTErdogan,2021-12-02 17:00:53+00:00,32520,10590,2206
246,"Bu silah sisteminin envantere girmesiyle birlikte yurt dışından tedarikte karşılaşılan yüksek maliyet ve gizli ambargolar da artık tarihe karışacaktır.

Millî deniz topumuz ülkemize, milletimize ve Türk Silahlı Kuvvetlerimize hayırlı olsun. 🇹🇷",RTErdogan,2021-12-02 16:03:34+00:00,23065,6719,399
247,"16 kilometre etkili menzile sahip olan, 5 farklı atış modu ile dakikada 80 atış yapabilen, millî imkânlarla geliştirilen dijital atış kontrol sistemiyle donatılan bu silah sayesinde donanmamız daha da güçlenmiştir. https://t.co/Pw2ykdxfkb",RTErdogan,2021-12-02 16:02:14+00:00,25454,7392,378
248,"Savunma sanayiimizi yerlileştirme çabalarımıza yaklaşık 1 yıl önce deniz topunu da ekledik. Ülkemizin bu alanda dışa bağımlılığını ortadan kaldırmayı hedefledik.

Türkiye bir defa daha başarılamayanı başardı… 12 ay gibi rekor bir sürede millî deniz topumuzu ürettik.",RTErdogan,2021-12-02 16:01:19+00:00,36605,10094,906
249,"Milletimizi, her fırsatta kendisini tehdit eden bu vesayetçi zihniyetin insafına bırakmayacağız… https://t.co/k5fPjWLGBp",RTErdogan,2021-12-01 18:00:00+00:00,59748,17933,8227
250,"Hep birlikte;
Çalışacağız, daha çok çalışacağız…
Üreteceğiz, daha çok üreteceğiz…
Güçleneceğiz, daha çok güçleneceğiz...
Büyüyeceğiz, daha çok büyüyeceğiz…",RTErdogan,2021-12-01 15:37:04+00:00,33825,11180,1203
251,"Ne yaptığımızı, nasıl yapacağımızı biliyoruz. Hangi risklerle karşılaşacağımızı, hangi sonuçlar elde edeceğimizi biliyoruz.

Türkiye’yi nasıl güçlü bir kalkınma altyapısına, güçlü bir demokrasiye kavuşturmuşsak, üretime ve istihdama dayalı güçlü bir ekonomiye de kavuşturacağız.",RTErdogan,2021-12-01 15:35:34+00:00,26670,8557,523
252,"Şu anda tüm sektörlerde yeni yatırımlarla, yeni istihdamlarla kesintisiz bir kapasite büyütme yarışındayız.

Ülkemizi, hemen kaçıp gidecek sıcak paranın cenneti haline dönüştürmek yerine kalıcı kazanımlarla sonuçlanacak yatırımlara kavuşturmanın mücadelesini veriyoruz.",RTErdogan,2021-12-01 15:34:40+00:00,14366,5651,215
253,"Ülkemizin 81 ilinin tamamına yayılan organize sanayi bölgeleriyle, fabrikalarla, tesislerle çalışıyor, üretiyoruz.

İnşallah 2021 yılını çift haneli büyümeyle kapatacak bir yere doğru gidiyoruz.",RTErdogan,2021-12-01 15:33:45+00:00,13973,5538,162
254,"Ülkemizin ihracatı sadece rakam olarak büyümüyor, yapısal olarak da yüzde 95’i imalat sanayi ürünlerinden oluşan güçlü bir konuma yükseliyor.

Öyle ki, üretimimizi bir yılda neredeyse iki katına çıkartabilecek sağlamlıkta ve esneklikte bir altyapıya sahibiz.",RTErdogan,2021-12-01 15:32:30+00:00,13315,5422,173
255,"Bu yıl elde ettiğimiz büyümenin önemli bir bölümü ihracat kaynaklıdır.

Yıllık 216 milyar doları bulan ihracatının ithalatını karşılama oranı yüzde 83’ü geride bırakan Türkiye, hedeflerine doğru kararlılıkla ilerlemektedir.",RTErdogan,2021-12-01 15:31:21+00:00,14135,5629,206
256,"Aziz kardeşlerim….

Türkiye’nin 2021’in üçüncü çeyrek büyümesi yüzde 7,4 olarak açıklandı.

Bu büyüme oranıyla G20 içinde ilk sırada yer alıyoruz. Millî gelirimiz de bir önceki yılın aynı dönemine göre yüzde 7,8 arttı.",RTErdogan,2021-12-01 15:30:14+00:00,42576,12497,2102
257,"Çalışmalarını tamamladığımız ve çok yakında Meclisimizin takdirine sunmayı planladığımız Öğretmenlik Meslek Kanunu'nun, bu tarihi reformun tüm öğretmenlerimize şimdiden hayırlı uğurlu olmasını temenni ediyorum. https://t.co/kHzJOZrbSz",RTErdogan,2021-12-01 14:22:32+00:00,31755,10041,3139
258,Büyük ve güçlü Türkiye’nin inşasını engellemek için her yola her yönteme başvuranlara diyoruz ki; https://t.co/ev0HCotmEW,RTErdogan,2021-12-01 13:40:31+00:00,18058,5895,784
259,"İlave İstihdama Destek Paketi ile İthal İkamesi Destek Paketi'nin küçük ve orta ölçekli işletmelerimize, girişimcilerimize hayırlı olmasını diliyorum.

Yeni ekonomik programımızı uygularken ihtiyaç duyulacak destek paketleriyle her kesimin yanında yer almayı sürdüreceğiz. https://t.co/LA8NgyHxGZ",RTErdogan,2021-12-01 12:42:40+00:00,23038,7934,857
260,20. Millî Eğitim Şûrası https://t.co/Kx4a90PVm2,RTErdogan,2021-12-01 11:45:58+00:00,17093,5081,681
261,AK Parti TBMM Grup Toplantısı https://t.co/ZAhJTW0q4c,RTErdogan,2021-12-01 09:33:03+00:00,20481,6541,1094
262,TRT Canlı Yayını https://t.co/Cn3gf4jgOz,RTErdogan,2021-11-30 19:15:54+00:00,29424,9395,4504
263,Bugüne kadar nasıl sırt sırta vererek nice badireyi aştıysak inşallah bugünkü sıkıntılarımızın da üstesinden hep birlikte geleceğiz.,RTErdogan,2021-11-29 12:08:40+00:00,22542,6532,737
264,"Son 19 yılda millete verdiği tüm sözleri tutan bir kadro olarak inşallah bundan sonra da insanımıza mahcup olmayacağız.

Başkaları ülkenin felaketinden çıkar devşirmenin hesabını yaparken biz Sinop’la beraber 81 vilayetimizin tamamı için çalışmayı sürdüreceğiz.",RTErdogan,2021-11-29 12:07:51+00:00,19052,5416,442
265,Selde yıkılan diğer iki köprümüzün inşasını da inşallah sırasıyla Aralık ve Mart aylarında bitirmeyi hedefliyoruz. Diğer projelerimizle ilgili süreçleri de yakından takip ediyoruz.,RTErdogan,2021-11-29 12:06:32+00:00,8526,2975,96
266,"Yaşadığımız sel felaketlerinden sonra milletimize yıkılanın yerine daha güzelini, çok daha sağlamını yapacağımıza dair söz vermiştik.

Bugün, 80 gün gibi rekor sürede tamamladığımız Sinop Ayancık Terminal Köprüsü'nün açılışını gerçekleştirdik. https://t.co/68rTWSmaWm",RTErdogan,2021-11-29 12:05:49+00:00,31829,8896,1225
267,"Galatasaray Spor Kulübü eski başkanı, iş insanı Sayın Mustafa Cengiz’in vefatını büyük bir üzüntüyle öğrendim. 

Sayın Mustafa Cengiz’e Allah’tan rahmet, ailesine, sevenlerine, Galatasaray ve tüm spor camiasına başsağlığı diliyorum. Mekânı cennet olsun.",RTErdogan,2021-11-28 19:46:20+00:00,28734,5016,516
268,“Engelleri Birlikte Aştık” Buluşması https://t.co/VzukFN3faA,RTErdogan,2021-11-28 18:00:41+00:00,27313,9750,1317
269,"İzmir ziyaretimizde çok özel bir buluşma gerçekleştirdik. Sporda, sanatta, eğitimde, iş hayatında başarı hikâyesi yazmış engelli kardeşlerimle bir araya geldik.

“Engelleri Birlikte Aştık” buluşmamız bu akşam 9’da sosyal medya hesaplarımız ve televizyon ortak yayınında… https://t.co/ZP1NEkJwST",RTErdogan,2021-11-28 15:04:01+00:00,25365,8498,1763
270,"İnşallah teşkilatımızı daha çok sahiplenecek, reform sürecini devam ettirecek, güçlü bir bütçeyle daha etkin kılacağız. https://t.co/arAnF7H1Q9",RTErdogan,2021-11-28 14:09:24+00:00,15795,5613,266
271,"8 milyon kilometrekarelik bir alanda, yaklaşık 500 milyon nüfusu barındıran coğrafyamızın sunduğu yüksek potansiyelden daha fazla yararlanmayı hedefliyoruz.

Ticaret hacmimizi 100 milyar dolar seviyesine çıkartmak için gayretlerimizi yoğunlaştırıyoruz. https://t.co/yIShhQEALM",RTErdogan,2021-11-28 14:07:48+00:00,16297,5726,221
272,"İslamabad - Tahran - İstanbul karayolunun işlerlik kazanması ve aynı güzergâhtaki demiryolu hattının canlandırılması gayretlerini memnuniyetle karşılıyoruz.

Ülkemizle bölgemiz arasında doğrudan karayolu bağlantısı kuracak Zengezur Koridoru’na da büyük önem veriyoruz. https://t.co/ymVt5Kf017",RTErdogan,2021-11-28 14:06:41+00:00,8832,3969,100
273,"Bölgemizde ulaşım altyapısının geliştirilmesi ve modern İpek Yolu’nun canlandırılması gayretlerimiz hız kesmeden devam ediyor.

Türkiye’nin öncülüğünü yaptığı Hazar Geçişli Doğu-Batı Orta Koridor Girişimi ve Bakü-Tiflis-Kars Demiryolu Hattı bu çabalarımızın en somut tezahürüdür. https://t.co/LgtqH0rj1x",RTErdogan,2021-11-28 14:05:09+00:00,8744,4027,81
274,"Ortak hedeflerimize ulaşabilmemiz için gerekli yol haritamız 2025 Vizyon Belgesi’nde yer alıyor.

Bugün onayladığımız Aşkabat Eylem Mutabakatı, bu doğrultudaki güçlü irademizi ortaya koyuyor. https://t.co/L3DTyrhxzK",RTErdogan,2021-11-28 14:03:54+00:00,9154,4167,103
275,"Başta Dönem Başkanı ve ev sahibimiz Türkmenistan olmak üzere, zirvemizin başarısında emeği geçen tüm üye devletlere ve sekreteryaya teşekkür ediyorum.

Türkiye olarak Zirve Dönem Başkanlığı’nı devrettiğimiz dost ve kardeş Türkmenistan’a başarılar diliyorum. https://t.co/LaAkOOE4p7",RTErdogan,2021-11-28 14:02:30+00:00,9355,4124,126
276,Bugün Aşkabat’ta “Birlikte Geleceğe” temasıyla gerçekleştirdiğimiz Ekonomik İşbirliği Teşkilatı 15’inci Zirvesi’nin ülkelerimiz ve bölgemiz için hayırlara vesile olmasını diliyorum. https://t.co/TFvSsUh09u,RTErdogan,2021-11-28 14:00:45+00:00,24827,7775,558
277,Ekonomik İşbirliği Teşkilatı 15. Liderler Zirvesi https://t.co/72WHmhRQFz,RTErdogan,2021-11-28 11:47:31+00:00,22505,6313,8685
278,"Türkmenistan Devlet İş Birliği Nişanı’nın tarafıma tevcihinden dolayı büyük bir onur ve mutluluk duydum. Bu âli nişanı şerefle taşıyacağım.

Başta Devlet Başkanı kadirli doğanım Sayın Berdimuhammedov’a ve tüm Türkmen doğanlarıma teşekkür ediyorum. https://t.co/lhPDztPfcX",RTErdogan,2021-11-27 15:51:27+00:00,29681,7338,1044
279,Türkmenistan Devlet Başkanı Gurbangulu Berdimuhammedov ile Ortak Basın Toplantısı https://t.co/UF26sD6ea8,RTErdogan,2021-11-27 12:53:50+00:00,21108,5755,602
280,Bugün resmî açılışını gerçekleştirdiğimiz Alsancak Mustafa Denizli Stadı'nın güzel İzmir'imize hayırlı olmasını diliyorum. https://t.co/ciubOlxRiu,RTErdogan,2021-11-26 19:46:21+00:00,28861,7933,1011
281,İzmir’de Alsancak Stadı ile 96 Tesisin Toplu Açılış Töreni https://t.co/OAuPmIc0qQ,RTErdogan,2021-11-26 13:55:36+00:00,22544,6664,990
282,"Bugün teslim ettiğimiz konutlar, sözümüzün eri olduğumuzun son örneğidir. Bu güzel manzarayı kimsenin gölgelemesine izin vermeyeceğiz.

Eser ve hizmet siyasetimize en küçük bir ara vermeden, hız kesmeden devam edeceğiz. #İzmirdeSözlerTutuluyor https://t.co/ESySEPgxQ5",RTErdogan,2021-11-26 12:54:06+00:00,17974,6357,511
283,"Güzel İzmir’imize son 19 yılda 85 milyar lira tutarında yatırım yaptık. Bu yatırımların 23 milyar lirasını çevre ve şehircilik alanındaki projelerimiz oluşturuyor.

Halen bu alanda 5 milyar liralık yatırımın inşası devam ediyor. https://t.co/fj51qniZEl",RTErdogan,2021-11-26 12:52:48+00:00,15385,5572,284
284,"Bornova - Eğridere’deki 34 köy eviyle birlikte depremin ardından toplam 5 bin 74 konut ve 353 dükkân yapıyoruz.

Her fırsatta tekrarladığımız “deprem öldürmez bina öldürür” gerçeğine uygun şekilde, 81 ilimizin tamamında riskli binaları belirliyor ve dönüşüme tabi tutuyoruz. https://t.co/DkHX38abww",RTErdogan,2021-11-26 12:51:13+00:00,9579,4064,190
285,"Milletimize verdiğimiz sözleri yerine getirmeye devam ediyoruz…

Daha önce nasıl Elâzığ ve Malatya’da yıkılanların yerine daha iyisini kısa sürede inşa ettiysek, İzmir’de de yapımına başladığımız konut ve dükkânların ilk etabını depremden etkilenen vatandaşlarımıza teslim ettik. https://t.co/nqbcl5yKQg",RTErdogan,2021-11-26 12:49:02+00:00,27733,8898,753
286,İzmir’de Deprem Konutları Teslim Töreni https://t.co/sVRJWDW5A0,RTErdogan,2021-11-26 11:21:30+00:00,26193,7747,1369
287,"Bugüne kadar kadınların her alandaki hak arama mücadelelerinde yanlarında olduk, bundan sonra da olacağız.

Kadına karşı şiddeti insani ve ahlaki değerlerimizi güçlendirerek inşallah tamamen ortadan kaldıracağız.

Kararlıyız.",RTErdogan,2021-11-25 17:28:16+00:00,18802,5371,443
288,"Aziz milletim… Unutmamalıyız ki kadına yönelik şiddetle mücadele aynı zamanda annemizin, eşimizin, kızımızın hakkını, hukukunu, onurunu korumanın da mücadelesidir.

Bu sorunun ortadan kalkması tüm kesimlerin inancı, çabası ve mutabakatıyla mümkündür.",RTErdogan,2021-11-25 17:27:31+00:00,18093,5149,264
